32x32 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 32x32
字体: C:/Windows/Fonts/msyh.ttc
加粗半径: 0
反色: False

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
1396   掩    0x000063A9   0x0002BA00     32     32     4     
1397   措    0x000063AA   0x0002BA80     32     32     4     
1398   掳    0x000063B3   0x0002BB00     32     32     4     
1399   掷    0x000063B7   0x0002BB80     32     32     4     
1400   掸    0x000063B8   0x0002BC00     32     32     4     
1401   掺    0x000063BA   0x0002BC80     32     32     4     
1402   揉    0x000063C9   0x0002BD00     32     32     4     
1403   揍    0x000063CD   0x0002BD80     32     32     4     
1404   描    0x000063CF   0x0002BE00     32     32     4     
1405   提    0x000063D0   0x0002BE80     32     32     4     
1406   插    0x000063D2   0x0002BF00     32     32     4     
1407   揖    0x000063D6   0x0002BF80     32     32     4     
1408   握    0x000063E1   0x0002C000     32     32     4     
1409   揣    0x000063E3   0x0002C080     32     32     4     
1410   揩    0x000063E9   0x0002C100     32     32     4     
1411   揪    0x000063EA   0x0002C180     32     32     4     
1412   揭    0x000063ED   0x0002C200     32     32     4     
1413   援    0x000063F4   0x0002C280     32     32     4     
1414   揽    0x000063FD   0x0002C300     32     32     4     
1415   搀    0x00006400   0x0002C380     32     32     4     
1416   搁    0x00006401   0x0002C400     32     32     4     
1417   搂    0x00006402   0x0002C480     32     32     4     
1418   搅    0x00006405   0x0002C500     32     32     4     
1419   搏    0x0000640F   0x0002C580     32     32     4     
1420   搐    0x00006410   0x0002C600     32     32     4     
1421   搓    0x00006413   0x0002C680     32     32     4     
1422   搔    0x00006414   0x0002C700     32     32     4     
1423   搜    0x0000641C   0x0002C780     32     32     4     
1424   搞    0x0000641E   0x0002C800     32     32     4     
1425   搪    0x0000642A   0x0002C880     32     32     4     
1426   搬    0x0000642C   0x0002C900     32     32     4     
1427   搭    0x0000642D   0x0002C980     32     32     4     
1428   携    0x0000643A   0x0002CA00     32     32     4     
1429   搽    0x0000643D   0x0002CA80     32     32     4     
1430   摄    0x00006444   0x0002CB00     32     32     4     
1431   摆    0x00006446   0x0002CB80     32     32     4     
1432   摇    0x00006447   0x0002CC00     32     32     4     
1433   摈    0x00006448   0x0002CC80     32     32     4     
1434   摊    0x0000644A   0x0002CD00     32     32     4     
1435   摔    0x00006454   0x0002CD80     32     32     4     
1436   摘    0x00006458   0x0002CE00     32     32     4     
1437   摧    0x00006467   0x0002CE80     32     32     4     
1438   摩    0x00006469   0x0002CF00     32     32     4     
1439   摸    0x00006478   0x0002CF80     32     32     4     
1440   摹    0x00006479   0x0002D000     32     32     4     
1441   撂    0x00006482   0x0002D080     32     32     4     
1442   撅    0x00006485   0x0002D100     32     32     4     
1443   撇    0x00006487   0x0002D180     32     32     4     
1444   撑    0x00006491   0x0002D200     32     32     4     
1445   撒    0x00006492   0x0002D280     32     32     4     
1446   撕    0x00006495   0x0002D300     32     32     4     
1447   撞    0x0000649E   0x0002D380     32     32     4     
1448   撤    0x000064A4   0x0002D400     32     32     4     
1449   撩    0x000064A9   0x0002D480     32     32     4     
1450   撬    0x000064AC   0x0002D500     32     32     4     
1451   播    0x000064AD   0x0002D580     32     32     4     
1452   撮    0x000064AE   0x0002D600     32     32     4     
1453   撰    0x000064B0   0x0002D680     32     32     4     
1454   撵    0x000064B5   0x0002D700     32     32     4     
1455   撼    0x000064BC   0x0002D780     32     32     4     
1456   擂    0x000064C2   0x0002D800     32     32     4     
1457   擅    0x000064C5   0x0002D880     32     32     4     
1458   操    0x000064CD   0x0002D900     32     32     4     
1459   擎    0x000064CE   0x0002D980     32     32     4     
1460   擒    0x000064D2   0x0002DA00     32     32     4     
1461   擞    0x000064DE   0x0002DA80     32     32     4     
1462   擦    0x000064E6   0x0002DB00     32     32     4     
1463   攀    0x00006500   0x0002DB80     32     32     4     
1464   攒    0x00006512   0x0002DC00     32     32     4     
1465   攘    0x00006518   0x0002DC80     32     32     4     
1466   攫    0x0000652B   0x0002DD00     32     32     4     
1467   支    0x0000652F   0x0002DD80     32     32     4     
1468   收    0x00006536   0x0002DE00     32     32     4     
1469   改    0x00006539   0x0002DE80     32     32     4     
1470   攻    0x0000653B   0x0002DF00     32     32     4     
1471   放    0x0000653E   0x0002DF80     32     32     4     
1472   政    0x0000653F   0x0002E000     32     32     4     
1473   故    0x00006545   0x0002E080     32     32     4     
1474   效    0x00006548   0x0002E100     32     32     4     
1475   敌    0x0000654C   0x0002E180     32     32     4     
1476   敏    0x0000654F   0x0002E200     32     32     4     
1477   救    0x00006551   0x0002E280     32     32     4     
1478   敖    0x00006556   0x0002E300     32     32     4     
1479   教    0x00006559   0x0002E380     32     32     4     
1480   敛    0x0000655B   0x0002E400     32     32     4     
1481   敝    0x0000655D   0x0002E480     32     32     4     
1482   敞    0x0000655E   0x0002E500     32     32     4     
1483   敢    0x00006562   0x0002E580     32     32     4     
1484   散    0x00006563   0x0002E600     32     32     4     
1485   敦    0x00006566   0x0002E680     32     32     4     
1486   敬    0x0000656C   0x0002E700     32     32     4     
1487   数    0x00006570   0x0002E780     32     32     4     
1488   敲    0x00006572   0x0002E800     32     32     4     
1489   整    0x00006574   0x0002E880     32     32     4     
1490   敷    0x00006577   0x0002E900     32     32     4     
1491   文    0x00006587   0x0002E980     32     32     4     
1492   斋    0x0000658B   0x0002EA00     32     32     4     
1493   斌    0x0000658C   0x0002EA80     32     32     4     
1494   斑    0x00006591   0x0002EB00     32     32     4     
1495   斗    0x00006597   0x0002EB80     32     32     4     
1496   料    0x00006599   0x0002EC00     32     32     4     
1497   斜    0x0000659C   0x0002EC80     32     32     4     
1498   斟    0x0000659F   0x0002ED00     32     32     4     
1499   斡    0x000065A1   0x0002ED80     32     32     4     
1500   斤    0x000065A4   0x0002EE00     32     32     4     
1501   斥    0x000065A5   0x0002EE80     32     32     4     
1502   斧    0x000065A7   0x0002EF00     32     32     4     
1503   斩    0x000065A9   0x0002EF80     32     32     4     
1504   断    0x000065AD   0x0002F000     32     32     4     
1505   斯    0x000065AF   0x0002F080     32     32     4     
1506   新    0x000065B0   0x0002F100     32     32     4     
1507   方    0x000065B9   0x0002F180     32     32     4     
1508   施    0x000065BD   0x0002F200     32     32     4     
1509   旁    0x000065C1   0x0002F280     32     32     4     
1510   旅    0x000065C5   0x0002F300     32     32     4     
1511   旋    0x000065CB   0x0002F380     32     32     4     
1512   族    0x000065CF   0x0002F400     32     32     4     
1513   旗    0x000065D7   0x0002F480     32     32     4     
1514   无    0x000065E0   0x0002F500     32     32     4     
1515   既    0x000065E2   0x0002F580     32     32     4     
1516   日    0x000065E5   0x0002F600     32     32     4     
1517   旦    0x000065E6   0x0002F680     32     32     4     
1518   旧    0x000065E7   0x0002F700     32     32     4     
1519   旨    0x000065E8   0x0002F780     32     32     4     
1520   早    0x000065E9   0x0002F800     32     32     4     
1521   旬    0x000065EC   0x0002F880     32     32     4     
1522   旭    0x000065ED   0x0002F900     32     32     4     
1523   旱    0x000065F1   0x0002F980     32     32     4     
1524   时    0x000065F6   0x0002FA00     32     32     4     
1525   旷    0x000065F7   0x0002FA80     32     32     4     
1526   旺    0x000065FA   0x0002FB00     32     32     4     
1527   昂    0x00006602   0x0002FB80     32     32     4     
1528   昆    0x00006606   0x0002FC00     32     32     4     
1529   昌    0x0000660C   0x0002FC80     32     32     4     
1530   明    0x0000660E   0x0002FD00     32     32     4     
1531   昏    0x0000660F   0x0002FD80     32     32     4     
1532   易    0x00006613   0x0002FE00     32     32     4     
1533   昔    0x00006614   0x0002FE80     32     32     4     
1534   星    0x0000661F   0x0002FF00     32     32     4     
1535   映    0x00006620   0x0002FF80     32     32     4     
1536   春    0x00006625   0x00030000     32     32     4     
1537   昧    0x00006627   0x00030080     32     32     4     
1538   昨    0x00006628   0x00030100     32     32     4     
1539   昭    0x0000662D   0x00030180     32     32     4     
1540   是    0x0000662F   0x00030200     32     32     4     
1541   昼    0x0000663C   0x00030280     32     32     4     
1542   显    0x0000663E   0x00030300     32     32     4     
1543   晃    0x00006643   0x00030380     32     32     4     
1544   晋    0x0000664B   0x00030400     32     32     4     
1545   晌    0x0000664C   0x00030480     32     32     4     
1546   晒    0x00006652   0x00030500     32     32     4     
1547   晓    0x00006653   0x00030580     32     32     4     
1548   晕    0x00006655   0x00030600     32     32     4     
1549   晚    0x0000665A   0x00030680     32     32     4     
1550   晤    0x00006664   0x00030700     32     32     4     
1551   晦    0x00006666   0x00030780     32     32     4     
1552   晨    0x00006668   0x00030800     32     32     4     
1553   普    0x0000666E   0x00030880     32     32     4     
1554   景    0x0000666F   0x00030900     32     32     4     
1555   晰    0x00006670   0x00030980     32     32     4     
1556   晴    0x00006674   0x00030A00     32     32     4     
1557   晶    0x00006676   0x00030A80     32     32     4     
1558   智    0x0000667A   0x00030B00     32     32     4     
1559   晾    0x0000667E   0x00030B80     32     32     4     
1560   暂    0x00006682   0x00030C00     32     32     4     
1561   暇    0x00006687   0x00030C80     32     32     4     
1562   暑    0x00006691   0x00030D00     32     32     4     
1563   暖    0x00006696   0x00030D80     32     32     4     
1564   暗    0x00006697   0x00030E00     32     32     4     
1565   暮    0x000066AE   0x00030E80     32     32     4     
1566   暴    0x000066B4   0x00030F00     32     32     4     
1567   曙    0x000066D9   0x00030F80     32     32     4     
1568   曝    0x000066DD   0x00031000     32     32     4     
1569   曰    0x000066F0   0x00031080     32     32     4     
1570   曲    0x000066F2   0x00031100     32     32     4     
1571   曳    0x000066F3   0x00031180     32     32     4     
1572   更    0x000066F4   0x00031200     32     32     4     
1573   曹    0x000066F9   0x00031280     32     32     4     
1574   曼    0x000066FC   0x00031300     32     32     4     
1575   曾    0x000066FE   0x00031380     32     32     4     
1576   替    0x000066FF   0x00031400     32     32     4     
1577   最    0x00006700   0x00031480     32     32     4     
1578   月    0x00006708   0x00031500     32     32     4     
1579   有    0x00006709   0x00031580     32     32     4     
1580   朋    0x0000670B   0x00031600     32     32     4     
1581   服    0x0000670D   0x00031680     32     32     4     
1582   朔    0x00006714   0x00031700     32     32     4     
1583   朗    0x00006717   0x00031780     32     32     4     
1584   望    0x0000671B   0x00031800     32     32     4     
