16x16 汉字点阵字库索引表 (按 Unicode 排序)
字符数量: 3755
固定尺寸: 16x16
字体: C:/Windows/Fonts/msyh.ttc

序号     字符   Unicode      偏移(Hex)      宽度     高度     pitch 
532    周    0x00005468   0x00004280     16     16     2     
533    味    0x00005473   0x000042A0     16     16     2     
534    呵    0x00005475   0x000042C0     16     16     2     
535    呸    0x00005478   0x000042E0     16     16     2     
536    呻    0x0000547B   0x00004300     16     16     2     
537    呼    0x0000547C   0x00004320     16     16     2     
538    命    0x0000547D   0x00004340     16     16     2     
539    咀    0x00005480   0x00004360     16     16     2     
540    咆    0x00005486   0x00004380     16     16     2     
541    咋    0x0000548B   0x000043A0     16     16     2     
542    和    0x0000548C   0x000043C0     16     16     2     
543    咎    0x0000548E   0x000043E0     16     16     2     
544    咏    0x0000548F   0x00004400     16     16     2     
545    咐    0x00005490   0x00004420     16     16     2     
546    咒    0x00005492   0x00004440     16     16     2     
547    咕    0x00005495   0x00004460     16     16     2     
548    咖    0x00005496   0x00004480     16     16     2     
549    咙    0x00005499   0x000044A0     16     16     2     
550    咨    0x000054A8   0x000044C0     16     16     2     
551    咬    0x000054AC   0x000044E0     16     16     2     
552    咯    0x000054AF   0x00004500     16     16     2     
553    咱    0x000054B1   0x00004520     16     16     2     
554    咳    0x000054B3   0x00004540     16     16     2     
555    咸    0x000054B8   0x00004560     16     16     2     
556    咽    0x000054BD   0x00004580     16     16     2     
557    哀    0x000054C0   0x000045A0     16     16     2     
558    品    0x000054C1   0x000045C0     16     16     2     
559    哄    0x000054C4   0x000045E0     16     16     2     
560    哆    0x000054C6   0x00004600     16     16     2     
561    哇    0x000054C7   0x00004620     16     16     2     
562    哈    0x000054C8   0x00004640     16     16     2     
563    哉    0x000054C9   0x00004660     16     16     2     
564    响    0x000054CD   0x00004680     16     16     2     
565    哎    0x000054CE   0x000046A0     16     16     2     
566    哑    0x000054D1   0x000046C0     16     16     2     
567    哗    0x000054D7   0x000046E0     16     16     2     
568    哟    0x000054DF   0x00004700     16     16     2     
569    哥    0x000054E5   0x00004720     16     16     2     
570    哦    0x000054E6   0x00004740     16     16     2     
571    哨    0x000054E8   0x00004760     16     16     2     
572    哩    0x000054E9   0x00004780     16     16     2     
573    哪    0x000054EA   0x000047A0     16     16     2     
574    哭    0x000054ED   0x000047C0     16     16     2     
575    哮    0x000054EE   0x000047E0     16     16     2     
576    哲    0x000054F2   0x00004800     16     16     2     
577    哺    0x000054FA   0x00004820     16     16     2     
578    哼    0x000054FC   0x00004840     16     16     2     
579    唁    0x00005501   0x00004860     16     16     2     
580    唆    0x00005506   0x00004880     16     16     2     
581    唇    0x00005507   0x000048A0     16     16     2     
582    唉    0x00005509   0x000048C0     16     16     2     
583    唐    0x00005510   0x000048E0     16     16     2     
584    唤    0x00005524   0x00004900     16     16     2     
585    唬    0x0000552C   0x00004920     16     16     2     
586    售    0x0000552E   0x00004940     16     16     2     
587    唯    0x0000552F   0x00004960     16     16     2     
588    唱    0x00005531   0x00004980     16     16     2     
589    唾    0x0000553E   0x000049A0     16     16     2     
590    啃    0x00005543   0x000049C0     16     16     2     
591    啄    0x00005544   0x000049E0     16     16     2     
592    商    0x00005546   0x00004A00     16     16     2     
593    啊    0x0000554A   0x00004A20     16     16     2     
594    啡    0x00005561   0x00004A40     16     16     2     
595    啤    0x00005564   0x00004A60     16     16     2     
596    啥    0x00005565   0x00004A80     16     16     2     
597    啦    0x00005566   0x00004AA0     16     16     2     
598    啪    0x0000556A   0x00004AC0     16     16     2     
599    啮    0x0000556E   0x00004AE0     16     16     2     
600    啸    0x00005578   0x00004B00     16     16     2     
601    啼    0x0000557C   0x00004B20     16     16     2     
602    喀    0x00005580   0x00004B40     16     16     2     
603    喂    0x00005582   0x00004B60     16     16     2     
604    善    0x00005584   0x00004B80     16     16     2     
605    喇    0x00005587   0x00004BA0     16     16     2     
606    喉    0x00005589   0x00004BC0     16     16     2     
607    喊    0x0000558A   0x00004BE0     16     16     2     
608    喘    0x00005598   0x00004C00     16     16     2     
609    喜    0x0000559C   0x00004C20     16     16     2     
610    喝    0x0000559D   0x00004C40     16     16     2     
611    喧    0x000055A7   0x00004C60     16     16     2     
612    喳    0x000055B3   0x00004C80     16     16     2     
613    喷    0x000055B7   0x00004CA0     16     16     2     
614    喻    0x000055BB   0x00004CC0     16     16     2     
615    嗅    0x000055C5   0x00004CE0     16     16     2     
616    嗓    0x000055D3   0x00004D00     16     16     2     
617    嗜    0x000055DC   0x00004D20     16     16     2     
618    嗡    0x000055E1   0x00004D40     16     16     2     
619    嗣    0x000055E3   0x00004D60     16     16     2     
620    嗽    0x000055FD   0x00004D80     16     16     2     
621    嘉    0x00005609   0x00004DA0     16     16     2     
622    嘎    0x0000560E   0x00004DC0     16     16     2     
623    嘘    0x00005618   0x00004DE0     16     16     2     
624    嘛    0x0000561B   0x00004E00     16     16     2     
625    嘱    0x00005631   0x00004E20     16     16     2     
626    嘲    0x00005632   0x00004E40     16     16     2     
627    嘴    0x00005634   0x00004E60     16     16     2     
628    嘶    0x00005636   0x00004E80     16     16     2     
629    嘻    0x0000563B   0x00004EA0     16     16     2     
630    嘿    0x0000563F   0x00004EC0     16     16     2     
631    噎    0x0000564E   0x00004EE0     16     16     2     
632    器    0x00005668   0x00004F00     16     16     2     
633    噪    0x0000566A   0x00004F20     16     16     2     
634    噬    0x0000566C   0x00004F40     16     16     2     
635    噶    0x00005676   0x00004F60     16     16     2     
636    嚎    0x0000568E   0x00004F80     16     16     2     
637    嚏    0x0000568F   0x00004FA0     16     16     2     
638    嚣    0x000056A3   0x00004FC0     16     16     2     
639    嚷    0x000056B7   0x00004FE0     16     16     2     
640    嚼    0x000056BC   0x00005000     16     16     2     
641    囊    0x000056CA   0x00005020     16     16     2     
642    囚    0x000056DA   0x00005040     16     16     2     
643    四    0x000056DB   0x00005060     16     16     2     
644    回    0x000056DE   0x00005080     16     16     2     
645    因    0x000056E0   0x000050A0     16     16     2     
646    团    0x000056E2   0x000050C0     16     16     2     
647    囤    0x000056E4   0x000050E0     16     16     2     
648    园    0x000056ED   0x00005100     16     16     2     
649    困    0x000056F0   0x00005120     16     16     2     
650    囱    0x000056F1   0x00005140     16     16     2     
651    围    0x000056F4   0x00005160     16     16     2     
652    固    0x000056FA   0x00005180     16     16     2     
653    国    0x000056FD   0x000051A0     16     16     2     
654    图    0x000056FE   0x000051C0     16     16     2     
655    圃    0x00005703   0x000051E0     16     16     2     
656    圆    0x00005706   0x00005200     16     16     2     
657    圈    0x00005708   0x00005220     16     16     2     
658    土    0x0000571F   0x00005240     16     16     2     
659    圣    0x00005723   0x00005260     16     16     2     
660    在    0x00005728   0x00005280     16     16     2     
661    圭    0x0000572D   0x000052A0     16     16     2     
662    地    0x00005730   0x000052C0     16     16     2     
663    场    0x0000573A   0x000052E0     16     16     2     
664    圾    0x0000573E   0x00005300     16     16     2     
665    址    0x00005740   0x00005320     16     16     2     
666    均    0x00005747   0x00005340     16     16     2     
667    坊    0x0000574A   0x00005360     16     16     2     
668    坍    0x0000574D   0x00005380     16     16     2     
669    坎    0x0000574E   0x000053A0     16     16     2     
670    坏    0x0000574F   0x000053C0     16     16     2     
671    坐    0x00005750   0x000053E0     16     16     2     
672    坑    0x00005751   0x00005400     16     16     2     
673    块    0x00005757   0x00005420     16     16     2     
674    坚    0x0000575A   0x00005440     16     16     2     
675    坛    0x0000575B   0x00005460     16     16     2     
676    坝    0x0000575D   0x00005480     16     16     2     
677    坞    0x0000575E   0x000054A0     16     16     2     
678    坟    0x0000575F   0x000054C0     16     16     2     
679    坠    0x00005760   0x000054E0     16     16     2     
680    坡    0x00005761   0x00005500     16     16     2     
681    坤    0x00005764   0x00005520     16     16     2     
682    坦    0x00005766   0x00005540     16     16     2     
683    坪    0x0000576A   0x00005560     16     16     2     
684    坯    0x0000576F   0x00005580     16     16     2     
685    坷    0x00005777   0x000055A0     16     16     2     
686    垂    0x00005782   0x000055C0     16     16     2     
687    垃    0x00005783   0x000055E0     16     16     2     
688    垄    0x00005784   0x00005600     16     16     2     
689    型    0x0000578B   0x00005620     16     16     2     
690    垒    0x00005792   0x00005640     16     16     2     
691    垛    0x0000579B   0x00005660     16     16     2     
692    垢    0x000057A2   0x00005680     16     16     2     
693    垣    0x000057A3   0x000056A0     16     16     2     
694    垦    0x000057A6   0x000056C0     16     16     2     
695    垫    0x000057AB   0x000056E0     16     16     2     
696    垮    0x000057AE   0x00005700     16     16     2     
697    埂    0x000057C2   0x00005720     16     16     2     
698    埃    0x000057C3   0x00005740     16     16     2     
699    埋    0x000057CB   0x00005760     16     16     2     
700    城    0x000057CE   0x00005780     16     16     2     
701    埔    0x000057D4   0x000057A0     16     16     2     
702    域    0x000057DF   0x000057C0     16     16     2     
703    埠    0x000057E0   0x000057E0     16     16     2     
704    培    0x000057F9   0x00005800     16     16     2     
705    基    0x000057FA   0x00005820     16     16     2     
706    堂    0x00005802   0x00005840     16     16     2     
707    堆    0x00005806   0x00005860     16     16     2     
708    堑    0x00005811   0x00005880     16     16     2     
709    堕    0x00005815   0x000058A0     16     16     2     
710    堡    0x00005821   0x000058C0     16     16     2     
711    堤    0x00005824   0x000058E0     16     16     2     
